TIME,RISE,COUN,ENER,DURATION,AMP,SHEAR STRESS
196.7898148,3,5,2,44,62,3.856977866
196.8306028,5,22,20,192,75,3.860547792
196.8498293,10,21,13,761,67,3.860547792
196.885919,8,8,4,89,63,3.860547792
196.8886113,3,4,1,26,60,3.860547792
196.923238,750,23,18,1098,69,3.860547792
196.93239,6,28,29,261,80,3.860547792
196.9349262,4,7,7,219,69,3.860547792
196.9384913,3,5,1,53,58,3.860547792
196.9842968,1,3,1,27,57,3.860547792
196.9992062,7,15,15,191,72,3.860547792
197.0081247,13,36,41,373,75,3.860547792
197.0180698,33,10,6,192,61,3.860547792
197.075287,6,7,4,198,59,3.872488376
197.0982612,2,9,6,92,65,3.872488376
197.106942,10,68,230,727,92,3.872488376
197.1186838,10,15,11,163,70,3.872488376
197.1227128,3,4,2,37,64,3.872488376
197.1478232,26,14,10,126,67,3.872488376
197.1587212,6,7,4,187,61,3.872488376
197.2020257,1,8,4,98,60,3.872488376
197.300093,7,4,1,56,57,3.876548912
197.337693,17,12,5,113,63,3.876548912
197.3691358,5,4,3,534,56,3.876548912
197.3846777,7,29,26,280,76,3.876548912
197.3886967,14,17,10,160,64,3.876548912
197.3999047,14,5,2,60,59,3.876548912
197.4078143,19,34,41,349,76,3.876548912
197.4272072,11,10,4,66,64,3.876548912
197.477597,2,6,2,55,59,3.876548912
197.4850187,246,6,4,266,61,3.876548912
197.4939868,42,4,1,46,52,3.876548912
197.5074997,12,5,2,59,56,3.876548912
197.5434433,518,7,5,568,63,3.876548912
197.5553682,6,4,1,26,60,3.882252529
197.566992,3,5,1,42,56,3.882252529
197.5779448,11,2,2,556,53,3.882252529
197.6061837,5,9,7,671,63,3.882252529
197.638231,3,8,4,83,67,3.882252529
197.7109517,2,22,12,206,64,3.882252529
197.7320553,12,5,1,61,60,3.882252529
197.800078,51,12,5,123,62,3.883133629
197.8120958,6,12,6,89,67,3.883133629
197.8159883,3,4,1,24,59,3.883133629
197.82088,5,5,2,58,62,3.883133629
197.8232452,9,11,9,161,68,3.883133629
197.862045,10,4,1,50,59,3.883133629
197.9046628,2,11,6,94,68,3.883133629
197.92773,1,8,3,93,60,3.883133629
197.94824,4,4,2,49,59,3.883133629
197.9964418,2,4,1,25,55,3.883133629
198.002639,2,4,2,34,59,3.883133629
198.0180422,2,1,2,34,50,3.883133629
198.0294647,1,11,5,96,66,3.883133629
198.075659,11,15,10,129,70,3.895322662
198.084786,3,4,1,24,59,3.895322662
198.1335883,16,48,62,369,85,3.895322662
198.1372688,4,11,7,93,66,3.895322662
198.151,6,14,7,113,68,3.895322662
198.188024,7,23,18,199,73,3.895322662
198.2321333,15,7,2,49,59,3.895322662
198.2553492,7,12,7,90,68,3.895322662
198.259508,11,5,2,53,61,3.895322662
198.3035158,6,4,1,52,57,3.89908827
198.3301697,9,10,6,89,66,3.89908827
198.3463892,3,3,1,30,57,3.89908827
198.3550032,17,4,1,21,56,3.89908827
198.3724167,6,6,2,52,61,3.89908827
198.3954893,9,10,5,90,64,3.89908827
198.400241,2,10,4,74,61,3.89908827
198.4606537,2,8,6,678,64,3.89908827
198.468133,3,21,13,174,70,3.89908827
198.5222622,3,5,2,103,55,3.89908827
198.547635,8,17,9,156,65,3.89908827
198.5813203,21,7,2,74,56,3.906702366
198.6066613,5,4,1,30,60,3.906702366
198.6161257,13,14,8,138,66,3.906702366
198.6545317,8,10,4,89,63,3.906702366
198.6767582,8,10,5,92,65,3.906702366
198.6959548,8,1,5,92,50,3.906702366
198.7227913,3,6,2,51,58,3.906702366
198.7468402,3,5,1,47,55,3.906702366
198.756961,6,6,2,55,63,3.906702366
198.7793123,16,32,39,328,75,3.906702366
198.7970302,10,8,3,63,62,3.906702366
198.8082563,17,18,11,174,68,3.912670708
198.8662098,2,8,4,93,64,3.912670708
198.8864943,28,10,4,78,60,3.912670708
198.8971333,21,5,2,74,54,3.912670708
198.912039,3,7,5,698,59,3.912670708
198.9230527,3,9,4,463,57,3.912670708
198.975372,35,16,10,145,72,3.912670708
198.9842212,3,4,2,131,57,3.912670708
199.022578,11,7,2,52,59,3.912670708
199.0284857,51,3,1,68,58,3.912670708
199.0384898,5,11,5,88,66,3.912670708
199.042624,2,7,3,46,65,3.912670708
199.0478093,1223,31,39,1522,76,3.912670708
199.0543662,6,12,9,309,66,3.915564411
199.063788,48,39,54,346,83,3.915564411
199.0913193,13,9,5,104,66,3.915564411
199.1122292,12,5,1,36,59,3.915564411
199.1193902,3,5,2,58,60,3.915564411
199.1727513,11,16,9,158,70,3.915564411
199.1832778,790,9,6,862,59,3.915564411
199.2005877,6,24,20,193,75,3.915564411
199.214237,11,18,15,200,71,3.915564411
199.3080952,6,6,3,56,64,3.915051632
199.3320318,6,4,1,43,54,3.915051632
199.3693258,5,7,3,85,62,3.915051632
199.3819157,127,11,5,148,59,3.915051632
199.4277968,16,4,1,51,57,3.915051632
199.451284,3,6,2,52,60,3.915051632
199.4783882,21,5,2,71,55,3.915051632
199.4878758,21,5,2,42,57,3.915051632
199.4946303,6,3,1,23,57,3.915051632
199.4996352,12,31,41,320,76,3.915051632
199.503983,9,12,10,161,69,3.915051632
199.5111702,3,4,1,24,61,3.915051632
199.5793112,4,4,1,24,62,3.930320695
199.5844073,52,3,1,56,58,3.930320695
199.5878058,19,11,5,92,64,3.930320695
199.598148,19,1,5,92,50,3.930320695
199.6088862,18,6,2,64,58,3.930320695
199.6385313,4,10,5,84,67,3.930320695
199.6555753,4,3,1,24,59,3.930320695
199.6605738,5,4,1,54,58,3.930320695
199.6772602,12,9,5,89,66,3.930320695
199.690953,12,1,5,89,50,3.930320695
199.692859,3,3,1,27,58,3.930320695
199.7094557,2,11,4,96,63,3.930320695
199.754094,3,3,1,23,59,3.930320695
199.7609763,1372,82,148,1770,87,3.930320695
199.7740903,3,4,4,862,56,3.930320695
199.7991532,6,8,3,74,60,3.930320695
199.8274327,3,40,53,347,84,3.939531789
199.8576582,15,8,2,54,60,3.939531789
199.87741,25,3,1,28,52,3.939531789
199.8926777,20,7,3,115,57,3.939531789
199.906287,2,14,5,118,61,3.939531789
199.9114322,4,19,12,158,70,3.939531789
199.913862,2,6,2,62,59,3.939531789
199.9195438,12,4,1,40,56,3.939531789
199.9474912,10,8,4,93,63,3.939531789
199.9508702,7,15,9,155,71,3.939531789
199.9734993,18,9,3,71,58,3.939531789
199.992722,14,5,2,42,60,3.939531789
200.0284267,3,6,3,49,65,3.939531789
200.0542378,2,3,1,48,58,3.941282324
200.0586117,6,27,25,468,77,3.941282324
200.10452,1,4,1,33,57,3.941282324
200.111163,5,7,2,67,59,3.941282324
200.117452,4,10,4,151,57,3.941282324
200.145211,12,13,8,119,70,3.941282324
200.1617517,4,6,3,358,55,3.941282324
200.1639562,2,6,2,56,59,3.941282324
200.166633,105,35,37,1005,75,3.941282324
200.170359,36,14,10,908,64,3.941282324
200.1775468,5,13,8,97,68,3.941282324
200.17992,18,23,17,192,70,3.941282324
200.2083512,9,25,24,286,73,3.941282324
200.2116037,8,4,1,46,55,3.941282324
200.2571972,6,5,2,55,63,3.941282324
200.2851573,552,17,13,643,71,3.941282324
200.3016177,3,5,2,37,61,3.947230415
200.3046638,11,6,1,36,57,3.947230415
200.324856,12,5,2,57,58,3.947230415
200.3480853,24,7,3,79,62,3.947230415
200.3512243,21,7,3,57,59,3.947230415
200.356451,2,7,3,58,63,3.947230415
200.3753062,704,16,13,1540,65,3.947230415
200.3957072,9,32,35,310,79,3.947230415
200.444308,3,6,1,40,56,3.947230415
200.4784572,38,4,1,42,54,3.947230415
200.4900732,9,57,55,483,80,3.947230415
200.5155707,2,5,1,29,61,3.947230415
200.5652568,8,24,21,199,75,3.949262763
200.5677867,344,18,18,532,74,3.949262763
200.5788223,4,5,3,31,67,3.949262763
200.6154592,22,7,3,95,61,3.949262763
200.6325057,22,1,3,95,50,3.949262763
200.6379698,15,16,13,145,72,3.949262763
200.6523712,357,7,5,402,63,3.949262763
200.704023,3,4,1,53,53,3.949262763
200.741712,824,4,3,829,55,3.949262763
200.7581882,3,18,10,171,65,3.949262763
200.8343692,12,8,4,70,65,3.953023109
200.8691292,9,7,2,58,61,3.953023109
200.8725817,46,28,29,315,75,3.953023109
200.874708,46,1,29,315,50,3.953023109
200.9029753,11,16,10,121,69,3.953023109
200.933889,2,5,1,56,56,3.953023109
200.9670027,2,9,5,144,62,3.953023109
200.9734003,121,8,8,842,63,3.953023109
200.98385,9,31,32,283,78,3.953023109
200.988718,25,8,5,101,62,3.953023109
201.0088897,25,2,1,2,51,3.953023109
201.0253518,36,10,5,116,65,3.953023109
201.0895897,168,15,14,347,69,3.961039068
201.1608032,3,4,1,26,59,3.961039068
201.2420547,5,5,2,51,63,3.961039068
201.2594857,29,5,3,48,57,3.961039068
201.2671952,1,6,2,58,59,3.961039068
201.2757857,3,4,1,53,58,3.961039068
201.2847682,3,4,1,53,55,3.961039068
201.3047622,4,18,13,403,66,3.969627223
201.3189902,2,4,1,59,57,3.969627223
201.331871,15,21,17,202,72,3.969627223
201.4362718,14,6,3,63,63,3.969627223
201.46386,2,6,2,51,59,3.969627223
201.467761,6,6,4,127,66,3.969627223
201.470115,313,13,6,380,60,3.969627223
201.5146322,4,3,1,25,58,3.969627223
201.519445,23,5,2,55,58,3.969627223
201.5241167,23,3,3,315,53,3.969627223
201.5800542,16,17,12,173,70,3.969047094
201.5953608,3,5,4,413,59,3.969047094
201.6034032,3,1,4,413,50,3.969047094
201.6173747,849,30,29,1024,72,3.969047094
201.6231277,14,7,2,40,58,3.969047094
201.65772,3,7,4,81,65,3.969047094
201.6651507,2,4,2,60,60,3.969047094
201.7208467,66,3,1,69,54,3.969047094
201.725611,66,1,1,69,50,3.969047094
201.7551357,5,5,2,39,62,3.969047094
201.82152,2,5,3,672,53,3.968955468
201.8367457,41,30,22,287,71,3.968955468
201.8412268,22,4,1,39,56,3.968955468
201.8995748,48,8,3,105,60,3.968955468
201.9486013,305,25,29,586,74,3.968955468
202.0175383,369,17,12,479,71,3.968955468
202.0306628,44,10,4,101,57,3.968955468
202.0741882,2,3,1,43,55,3.976972892
202.102688,9,5,1,33,58,3.976972892
202.109039,6,6,2,55,60,3.976972892
202.1996317,18,15,13,421,67,3.976972892
202.2074038,51,5,1,55,56,3.976972892
202.2438418,3,3,1,39,53,3.976972892
202.2846398,11,15,9,281,66,3.976972892
202.433098,4,3,1,46,57,3.98443126
202.449157,663,24,18,982,69,3.98443126
202.4716347,3,5,2,76,59,3.98443126
202.510129,22,7,3,59,58,3.98443126
202.5188082,14,9,3,95,57,3.98443126
202.536253,3,5,2,56,58,3.98443126
202.567046,1,5,1,42,57,3.98995553
202.6180898,5,4,1,28,59,3.98995553
202.633051,55,2,1,56,55,3.98995553
202.6390283,3,5,2,30,61,3.98995553
202.65263,2,16,8,118,67,3.98995553
202.6640372,8,15,11,158,72,3.98995553
202.68422,7,4,1,31,60,3.98995553
202.7415138,16,4,1,62,54,3.98995553
202.8112007,1,4,1,18,57,3.996115053
202.8234988,89,29,32,433,78,3.996115053
202.9076212,4,3,1,24,58,3.996115053
202.945414,11,4,1,41,57,3.996115053
202.9480918,6,4,2,52,59,3.996115053
202.9528592,23,11,4,107,60,3.996115053
202.9627513,2,14,8,648,59,3.996115053
202.9799843,10,7,2,87,58,3.996115053
202.999723,3,3,1,20,54,3.996115053
203.0774302,19,16,8,128,65,4.009040778
203.0795172,15,17,15,172,71,4.009040778
203.0911967,19,30,26,370,71,4.009040778
203.0933675,6,13,6,137,62,4.009040778
203.107228,2,4,1,52,56,4.009040778
203.1260703,7,11,5,84,64,4.009040778
203.127955,4,6,2,62,60,4.009040778
203.1690087,2,13,6,109,61,4.009040778
203.1718787,3,8,3,42,59,4.009040778
203.1927407,2,4,1,26,58,4.009040778
203.2138837,3,4,1,49,61,4.009040778
203.2228683,17,15,12,175,69,4.009040778
203.2743598,8,9,4,68,62,4.009040778
203.2945187,3,7,3,84,61,4.009040778
203.3093967,11,15,9,164,67,4.012897674
203.3160903,6,17,10,138,66,4.012897674
203.3313487,20,11,5,157,58,4.012897674
203.3371007,5,18,14,189,70,4.012897674
203.3416042,11,11,9,157,65,4.012897674
203.3567873,22,6,5,132,65,4.012897674
203.3725967,3,3,1,23,58,4.012897674
203.3787737,13,13,7,89,66,4.012897674
203.401186,18,29,30,328,74,4.012897674
203.4236227,6,5,2,52,59,4.012897674
203.4274287,6,9,3,83,63,4.012897674
203.458877,6,4,2,27,62,4.012897674
203.5148402,6,4,1,26,60,4.012897674
203.5414823,3,4,1,52,58,4.012897674
203.5864282,30,11,5,107,62,4.0190474
203.641674,6,10,7,414,64,4.0190474
203.6474612,13,22,17,196,74,4.0190474
203.6497507,13,1,17,196,50,4.0190474
203.6669392,5,4,1,32,58,4.0190474
203.67332,3,15,10,168,66,4.0190474
203.680292,3,1,10,168,50,4.0190474
203.686583,5,8,2,60,61,4.0190474
203.756614,2,3,1,77,56,4.0190474
203.8419082,3,10,6,71,66,4.020880893
203.8446188,20,13,7,103,66,4.020880893
203.8541807,20,1,7,103,50,4.020880893
203.8599297,2,24,20,537,68,4.020880893
203.8673348,1070,46,45,1350,80,4.020880893
203.875056,3,6,3,77,64,4.020880893
203.905929,283,4,2,306,59,4.020880893
203.9085647,11,14,9,120,70,4.020880893
203.919923,6,5,2,48,59,4.020880893
203.9334133,2,10,4,96,61,4.020880893
203.967518,7,58,140,695,88,4.020880893
203.9701877,252,5,3,309,57,4.020880893
203.9815677,51,9,3,103,57,4.020880893
203.9843322,9,2,3,509,52,4.020880893
204.0020608,2,3,1,26,58,4.020880893
204.0342042,603,22,16,710,68,4.020880893
204.0885517,1,5,1,39,56,4.015896405
204.1084058,25,15,8,101,66,4.015896405
204.1739267,25,1,8,101,50,4.015896405
204.2023268,27,4,1,48,54,4.015896405
204.2111168,6,3,1,23,59,4.015896405
204.217309,6,1,1,23,50,4.015896405
204.2191687,24,19,14,274,68,4.015896405
204.2281427,5,7,3,61,61,4.015896405
204.2464347,5,4,1,54,59,4.015896405
204.2636103,7,5,2,60,63,4.015896405
204.2805767,8,10,4,84,61,4.015896405
204.3060247,6,6,3,43,65,4.022762133
204.3287817,3,7,3,87,60,4.022762133
204.3455493,9,5,1,57,58,4.022762133
204.3547583,15,5,2,60,60,4.022762133
204.377529,192,11,7,269,65,4.022762133
204.4171348,3,5,5,357,62,4.022762133
204.4430587,773,3,3,773,55,4.022762133
204.4791202,167,17,11,273,66,4.022762133
204.5234897,1,4,1,37,59,4.022762133
204.5482948,1,3,1,55,55,4.022762133
204.5711128,1,1,1,55,50,4.021044701
204.6289317,20,12,6,95,65,4.021044701
204.6392183,3,2,1,23,58,4.021044701
204.6655642,24,3,1,32,54,4.021044701
204.7020658,34,5,1,42,56,4.021044701
204.740598,1,7,3,78,59,4.021044701
204.745612,160,10,7,251,61,4.021044701
204.784456,2,6,2,56,58,4.021044701
204.7879162,2,6,2,49,58,4.021044701
204.795155,6,4,1,52,57,4.021044701
204.8237793,11,24,17,201,75,4.026252145
204.8263,10,4,2,28,61,4.026252145
204.8433397,19,11,4,101,62,4.026252145
204.8696963,23,9,4,104,61,4.026252145
204.8799428,8,2,3,463,51,4.026252145
204.8964817,51,2,1,52,53,4.026252145
204.907643,13,8,3,54,62,4.026252145
204.9153123,7,7,3,84,62,4.026252145
204.9193993,7,1,3,84,50,4.026252145
204.9896482,14,4,2,64,55,4.026252145
205.036606,334,7,5,371,65,4.026252145
205.0450332,6,6,2,58,58,4.026252145
205.1325802,25,9,5,106,64,4.035437077
205.168923,2,4,1,58,59,4.035437077
205.260624,5,9,5,87,68,4.035437077
205.271424,7,5,1,31,61,4.035437077
205.2734397,6,3,2,134,58,4.035437077
205.287564,14,5,1,25,57,4.035437077
205.3346292,5,7,2,58,57,4.045034458
205.337528,5,1,2,58,50,4.045034458
205.3401672,736,5,4,740,55,4.045034458
205.3545837,736,5,1,29,54,4.045034458
205.359402,3,4,2,37,63,4.045034458
205.3800162,3,2,1,53,51,4.045034458
205.406141,3,4,1,25,58,4.045034458
205.4885032,20,23,12,206,65,4.045034458
205.5261882,15,5,1,58,54,4.045034458
205.548508,13,8,2,58,61,4.045034458
205.644998,6,13,9,97,71,4.05289502
205.6765202,2,13,6,148,60,4.05289502
205.7465192,5,6,2,59,61,4.05289502
205.7954362,3,5,2,75,57,4.05289502
205.7980047,7,11,6,88,65,4.05289502
205.8212382,22,4,2,81,56,4.052717235
205.8361912,4,50,82,449,83,4.052717235
205.8497608,51,2,1,55,52,4.052717235
205.9242038,14,3,1,22,58,4.052717235
205.934497,1,5,1,33,56,4.052717235
205.945898,1,1,1,33,50,4.052717235
205.9526562,3,3,1,26,59,4.052717235
205.9714193,15,10,3,68,60,4.052717235
206.0210702,57,3,1,61,55,4.052717235
206.02599,7,17,12,902,66,4.052717235
206.04113,55,10,4,100,58,4.052717235
206.056419,18,24,26,206,75,4.059444294
206.077728,2,6,3,60,62,4.059444294
206.157578,3,2,1,193,52,4.059444294
206.171445,7,4,1,70,54,4.059444294
206.1984557,22,4,1,31,58,4.059444294
206.23029,3,10,4,115,61,4.059444294
206.2394313,6,6,3,86,61,4.059444294
206.2476962,1,4,1,42,54,4.059444294
206.3096,596,22,19,1284,69,4.070958154
206.3126845,4,31,22,232,73,4.070958154
206.3239767,15,8,3,88,61,4.070958154
206.326922,13,4,1,17,57,4.070958154
206.3350598,9,5,2,52,58,4.070958154
206.344618,405,1,1,405,52,4.070958154
206.3718018,16,42,57,424,77,4.070958154
206.389902,6,6,2,58,61,4.070958154
206.4201452,3,3,2,146,58,4.070958154
206.4597635,21,90,231,1516,88,4.070958154
206.485486,2,3,1,33,57,4.070958154
206.517643,52,2,1,52,51,4.070958154
206.5635808,11,6,2,65,60,4.081745423
206.5772872,6,10,4,83,67,4.081745423
206.5813272,4,3,1,50,58,4.081745423
206.5928547,147,12,7,224,68,4.081745423
206.6317093,12,5,1,32,58,4.081745423
206.6339163,7,40,52,466,84,4.081745423
206.6568272,23,7,3,59,60,4.081745423
206.6801672,23,9,5,100,62,4.081745423
206.6908357,23,13,8,112,66,4.081745423
206.6956302,415,9,6,489,61,4.081745423
206.7243727,125,11,6,298,58,4.081745423
206.7314562,6,29,26,257,77,4.081745423
206.7478657,17,3,1,56,51,4.081745423
206.757965,86,16,8,166,64,4.081745423
206.776896,6,3,1,29,57,4.081745423
206.8226893,3,10,6,659,57,4.080619345
206.8522097,7,4,1,28,57,4.080619345
206.8598877,7,1,1,28,50,4.080619345
206.865226,1,6,1,54,58,4.080619345
206.8681448,1,4,2,152,55,4.080619345
206.8860998,3,3,1,53,56,4.080619345
206.8966683,46,4,2,81,59,4.080619345
206.9122867,2,10,5,79,67,4.080619345
206.919617,2,1,5,79,50,4.080619345
206.9218298,7,6,2,54,58,4.080619345
206.9294767,372,12,7,451,63,4.080619345
206.9324407,2,4,2,61,57,4.080619345
206.951962,2,8,3,77,62,4.080619345
206.9666582,10,7,2,49,61,4.080619345
206.9919582,4,20,17,649,66,4.080619345
206.995024,19,8,3,102,57,4.080619345
206.9969265,13,23,10,167,68,4.080619345
207.0167342,25,14,11,209,66,4.080619345
207.0315512,12,10,7,100,67,4.080619345
207.0521487,36,17,10,181,66,4.083239948
207.0630552,11,24,19,202,75,4.083239948
207.078632,3,3,1,26,55,4.083239948
207.085475,9,5,2,49,64,4.083239948
207.1014958,19,20,9,249,63,4.083239948
207.114995,3,3,1,49,59,4.083239948
207.1347427,10,3,1,23,58,4.083239948
207.1439392,6,7,2,40,59,4.083239948
207.1491312,14,3,1,31,59,4.083239948
207.1568008,7,112,501,1874,99,4.083239948
207.171714,28,17,11,200,66,4.083239948
207.2077902,121,63,59,618,78,4.083239948
207.2225308,6,9,5,83,66,4.083239948
207.2245153,7,9,4,83,66,4.083239948
207.3278213,7,6,3,56,65,4.090959658
207.3337518,1,5,1,33,55,4.090959658
207.3381687,7,3,1,24,56,4.090959658
207.3840132,6,6,2,52,64,4.090959658
207.3860832,6,7,3,56,65,4.090959658
207.3920587,6,6,2,43,60,4.090959658
207.3961107,1,11,5,309,60,4.090959658
207.4091452,2,11,6,113,65,4.090959658
207.4344263,3,4,1,26,58,4.090959658
207.4538243,2,4,1,31,57,4.090959658
207.4875217,14,2,1,15,53,4.090959658
207.4896418,3,3,1,33,57,4.090959658
207.5126917,3,6,2,53,62,4.090959658
207.5156588,43,22,16,226,71,4.090959658
207.5180673,16,19,12,149,69,4.090959658
207.5765488,3,4,1,26,61,4.097259915
207.587173,650,12,6,705,62,4.097259915
207.6157762,10,10,6,202,62,4.097259915
207.6438607,28,7,2,73,58,4.097259915
207.6464867,1,5,2,42,58,4.097259915
207.648694,6,7,3,56,65,4.097259915
207.699101,7,13,8,140,69,4.097259915
207.7145982,11,4,1,31,58,4.097259915
207.742612,3,7,3,101,61,4.097259915
207.7451938,5,3,1,55,54,4.097259915
207.7506562,238,3,1,242,52,4.097259915
207.761965,13,13,8,165,65,4.097259915
207.7789852,24,14,8,134,66,4.097259915
207.7936927,51,2,1,52,51,4.097259915
207.8224442,10,23,14,190,74,4.10535921
207.8461162,2,7,3,62,60,4.10535921
207.8482707,1,9,4,86,60,4.10535921
207.8691422,3,24,23,435,75,4.10535921
207.901851,3,9,3,91,58,4.10535921
207.9355298,20,5,1,40,58,4.10535921
207.9418147,6,3,1,22,57,4.10535921
207.9488962,4,7,4,81,63,4.10535921
207.972484,76,4,2,93,57,4.10535921
207.9921893,14,4,1,31,58,4.10535921
208.002959,200,3,2,201,55,4.10535921
208.005225,139,17,11,676,60,4.10535921
208.0188087,139,1,11,676,50,4.10535921
208.028758,18,47,58,754,79,4.10535921
208.0450262,9,10,4,86,63,4.10535921
208.084246,15,9,3,73,61,4.107639691
208.139096,16,36,26,266,76,4.107639691
208.1628157,6,3,1,10,54,4.107639691
208.1663667,3,3,1,23,60,4.107639691
208.2066038,727,15,10,882,65,4.107639691
208.2317787,8,8,9,76,65,4.107639691
208.2561857,17,15,12,174,69,4.107639691
208.2585367,2,28,19,233,68,4.107639691
208.300579,2,7,1,40,59,4.112894043
208.3024332,7,9,4,81,66,4.112894043
208.3329108,587,5,3,614,58,4.112894043
208.3372482,4,5,2,38,64,4.112894043
208.3580282,13,7,3,47,66,4.112894043
208.3806268,7,6,3,57,62,4.112894043
208.3848652,15,7,2,52,61,4.112894043
208.3869752,1075,21,17,1158,70,4.112894043
208.4548787,18,12,11,1456,61,4.112894043
208.464443,6,8,3,58,63,4.112894043
208.4770617,1,4,1,42,58,4.112894043
208.4970787,3,9,3,77,59,4.112894043
208.499907,8,26,23,222,76,4.112894043
208.5064237,8,7,3,88,63,4.112894043
208.5133712,4,3,1,23,59,4.112894043
208.5376132,13,6,5,656,58,4.112894043
208.5446292,21,12,6,127,61,4.112894043
208.5471867,1431,96,82,3076,71,4.112894043
208.5601793,24,41,54,409,76,4.119270168
208.5632612,56,15,9,132,64,4.119270168
208.5680252,6,8,4,46,65,4.119270168
208.669931,240,4,5,1013,56,4.119270168
208.6798573,13,29,28,257,76,4.119270168
208.699305,5,4,1,29,61,4.119270168
208.703015,44,26,22,259,73,4.119270168
208.709989,22,8,4,100,59,4.119270168
208.7226123,3,3,1,49,57,4.119270168
208.734887,12,6,4,91,64,4.119270168
208.7413172,24,3,1,35,56,4.119270168
208.7625722,439,20,15,526,65,4.119270168
